drugbank_id 	 rxnorm_cui
DB11060	8570
DB11061	8610
DB11061	1297406
DB11062	91327
DB11063	8560
DB11064	91326
DB11071	36122
DB11072	5496
DB11073	2286
DB11073	2287
DB11074	324072
DB11074	1310496
DB11075	1300449
DB11075	1300455
DB11075	1300445
DB11075	1300444
DB11075	1300450
DB11075	1300451
DB11075	1363586
DB11075	1299222
DB11075	1297881
DB11075	27334
DB11075	1363585
DB11076	3274
DB11077	8514
DB11079	38866
DB11080	9789
DB11081	17611
DB11081	46241
DB11082	2635
DB11082	225249
DB11085	35382
DB11086	21389
DB11087	1232405
DB11087	8991
DB11088	91472
DB11089	82003
DB11089	82001
DB11089	71722
DB11090	34316
DB11091	5499
DB11092	1030468
DB11092	10030
DB11093	605121
DB11093	47613
DB11094	1023247
DB11094	4018
DB11094	11253
DB11094	1551672
DB11095	114934
DB11097	104129
DB11097	82088
DB11097	8928
DB11098	34296
DB11100	508
DB11102	31005
DB11104	769327
DB11104	1599276
DB11105	1379
DB11105	1378
DB11105	1425981
DB11106	54365
DB11107	223779
DB11108	543375
DB11109	1310122
DB11110	52356
DB11111	89821
DB11112	6227
DB11113	2129
DB11114	59087
DB11115	13714
DB11116	1370425
DB11117	314881
DB11117	10989
DB11117	89748
DB11118	1299884
DB11119	9884
DB11120	1610566
DB11120	10938
DB11121	20877
DB11122	3272
DB11123	1483317
DB11123	9881
DB11124	314610
DB11124	66887
DB11125	40036
DB11125	1390
DB11126	606822
DB11126	1908
DB11126	1298846
DB11127	36344
DB11128	17789
DB11129	47686
DB11130	7676
DB11131	235787
DB11132	314826
DB11132	9771
DB11132	1021620
DB11133	4301
DB11133	8246
DB11133	317253
DB11133	693187
DB11133	1435580
DB11134	21837
DB11135	133047
DB11135	9641
DB11135	56519
DB11136	21017
DB11136	1311292
DB11136	137732
DB11136	466511
DB11136	2496
DB11137	7024
DB11140	1306065
DB11141	52403
DB11142	9644
DB11143	62130
DB11145	42836
DB11145	110
DB11147	1306097
DB11148	19861
DB11149	1305896
DB11150	1331
DB11151	9880
DB11152	10773
DB11152	618564
DB11153	34311
DB11154	236911
DB11154	1371907
DB11155	38609
DB11156	8985
DB11156	8984
DB11156	8986
DB11157	873
DB11158	32987
DB11159	1293719
DB11160	221141
DB11160	33408
DB11161	8513
DB11163	1320642
DB11163	1443000
DB11164	1306099
DB11164	1306100
DB11165	1362931
DB11166	1427179
DB11166	848308
DB11168	273888
DB11169	644718
DB11171	24913
DB11172	1309247
DB11175	58301
DB11176	39918
DB11178	8559
DB11179	62153
DB11180	1311569
DB11181	27084
DB11181	235428
DB11182	9471
DB11182	1362690
DB11183	1305579
DB11184	1367088
DB11185	1311567
DB11185	1428833
DB11186	20217
DB11186	283547
DB11189	476818
DB11190	32863
DB11191	21373
DB11193	7892
DB11195	11377
DB11198	33094
DB11199	1305661
DB11200	1306096
DB11202	1422065
DB11202	1422066
DB11203	1705
DB11208	1313224
DB11210	1306114
DB11210	1102188
DB11217	1367175
DB11218	69627
DB11219	1311507
DB11220	12166
DB11222	91320
DB11222	1406
DB11228	1313700
DB11228	1313701
DB11228	1313702
DB11228	1313699
DB11228	1310583
DB11228	1297402
DB11228	6873
DB11231	29008
DB11234	59038
DB11234	1368152
DB11235	1360720
DB11235	1360721
DB11237	10890
DB11238	68905
DB11239	17621
DB11241	3275
DB11242	4716
DB11243	1314358
DB11244	1305744
DB11246	2839
DB11248	58300
DB11251	11256
DB11251	1236136
DB11251	42934
DB11252	155155
DB11253	1307815
DB11254	5321
DB11255	59308
DB11256	1549106
DB11256	1028454
DB11256	1592257
DB11256	1592256
DB11256	1025342
DB11257	196213
DB11258	1362741
DB11259	1314347
DB11260	1426391
DB11261	1307719
DB11263	1364277
DB11264	1909
DB11266	1311499
DB11268	1362689
DB11270	1305643
DB11272	1427065
DB11276	1360627
DB11277	1305899
DB11279	19698
DB11286	221082
DB11286	693432
DB11286	476795
DB11292	1006469
DB11292	73
DB11292	144450
DB11293	1309223
DB11294	1549330
DB11295	1310905
DB11296	1314596
DB11296	1368533
DB11296	1314233
DB11298	1314275
DB11298	10499
DB11299	1313189
DB11300	1441688
DB11300	10528
DB11301	1482794
DB11302	1309222
DB11304	89552
DB11311	1441689
DB11311	1441688
DB11312	8834
DB11312	1600502
DB11312	723868
DB11312	128776
DB11315	89785
DB11315	857649
DB11321	2669
DB11323	26051
DB11326	1700
DB11326	19606
DB11326	36680
DB11329	1609072
DB11330	1670383
DB11330	12212
DB11330	314504
DB11330	34853
DB11330	4249
DB11333	155152
DB11336	16054
DB11338	7624
DB11340	39085
DB11341	5645
DB11342	615
DB11343	1601667
DB11348	1920
DB11348	1919
DB11348	1311201
DB11348	1927998
DB11348	1314331
DB11348	47628
DB11349	1306178
DB11350	1311576
DB11352	1425918
DB11352	1370605
DB11355	1311659
DB11356	1367143
DB11357	669166
DB11357	6404
DB11358	203219
DB11359	236523
DB11359	5031
DB11360	1673942
DB11362	1729002
DB11363	1727455
DB11363	1727454
DB11364	40450
DB11365	36387
DB11366	72273
DB11366	288468
DB11367	47837
DB11371	1544577
DB11386	2378
DB11421	1251576
DB11460	10014
DB11482	33219
DB11491	16608
DB11558	1311381
DB11560	1731031
DB11561	645
DB11562	1529
DB11563	1726975
DB11569	1745099
DB11570	32786
DB11571	825006
DB11572	1367075
DB11573	17610
DB11574	1734628
DB11575	1871173
DB11575	1734630
DB11577	227312
DB11577	1546441
DB11577	325514
DB11579	577312
DB11581	1747556
DB11582	38085
DB11583	47907
DB11583	20617
DB11586	1652103
DB11588	2037
DB11589	7301
DB11590	10472
DB11591	323344
DB11594	23623
DB11594	49255
DB11595	1792776
DB11596	877015
DB11596	979509
DB11596	225852
DB11596	6313
DB11596	1648126
DB11596	824355
DB11597	35465
DB11597	1789837
DB11598	220305
DB11598	221062
DB11598	1009
DB11599	1039062
DB11600	1356
DB11601	8948
DB11602	1299925
DB11602	1376452
DB11602	27244
DB11602	1307036
DB11602	1376344
DB11602	1363604
DB11602	1487367
DB11602	1376150
DB11602	1430439
DB11602	1362147
DB11602	1307084
DB11602	1492183
DB11602	1312606
DB11602	1305727
DB11603	89886
DB11604	1727875
DB11604	91603
DB11605	67257
DB11606	1592899
DB11607	1543095
DB11608	1535944
DB11609	32009
DB11610	32639
DB11610	236554
DB11611	1801820
DB11613	1799206
DB11614	856690
DB11614	138470
DB11616	288324
DB11616	33764
DB11617	239
DB11617	235823
DB11618	67174
DB11619	4792
DB11621	39385
DB11621	485576
DB11622	3141
DB11622	42625
DB11627	1427171
DB11627	797752
DB11627	1615760
DB11627	816236
DB11627	5237
DB11635	159151
DB11644	1545063
DB11653	661063
DB11659	1362699
DB11664	8912
DB11672	2955
DB11673	9005
DB11674	24297
DB11675	135091
DB11677	1313234
DB11678	38508
DB11691	1876598
DB11691	1876597
DB11693	843854
DB11695	1362697
DB11695	1370593
DB11696	16738
DB11699	27392
DB11699	235997
DB11705	27774
DB11709	1314329
DB11714	1919503
DB11716	6992
DB11723	1028808
DB11724	1674
DB11728	321208
DB11730	1873916
DB11731	1923638
DB11731	1923698
DB11735	4626
DB11737	1922505
DB11737	838865
DB11738	55679
DB11738	236379
DB11742	23796
DB11748	18891
DB11749	8628
DB11749	1923634
DB11750	2590
DB11753	236475
DB11753	35616
DB11767	1923319
DB11770	37546
DB11772	1926613
DB11774	62152
DB11776	1872251
DB11779	1109482
DB11781	841979
DB11783	60245
DB11783	259335
DB11788	7366
DB11793	1918231
DB11797	1516598
DB11800	1035899
DB11808	1477454
DB11815	32402
DB11817	1707423
DB11820	7421
DB11823	631202
DB11823	1429922
DB11829	394407
DB11830	776454
DB11831	3470
DB11834	1928588
DB11835	228512
DB11835	1724429
DB11840	1432293
DB11842	832
DB11846	2913
DB11854	1928559
DB11854	1337640
DB11858	6363
DB11869	228431
DB11875	323002
DB11876	1359422
DB11892	135364
DB11895	277019
DB11898	382317
DB11898	1437039
DB11907	1694480
DB11915	1918219
DB11921	153100
DB11921	22396
DB11933	1376156
DB11935	50092
DB11937	6179
DB11943	1927662
DB11943	1927663
DB11945	1875534
DB11955	1427086
DB11973	1926615
DB11979	875040
DB11980	2032
DB11988	1876366
DB11989	18994
DB11994	22759
DB11996	40230
DB11997	1367202
DB11999	471556
DB12025	38781
DB12028	1762
DB12029	1311387
DB12031	1424665
DB12040	495214
DB12045	1449154
DB12052	1788871
DB12061	1032932
DB12079	4714
DB12081	629572
DB12082	57937
DB12086	54270
DB12086	32649
DB12091	1310171
DB12095	1872441
DB12095	1872382
DB12116	24246
DB12117	2555
DB12119	1197551
DB12123	21118
DB12123	21119
DB12126	1723
DB12127	37415
DB12128	1328332
DB12131	24506
DB12140	1341348
DB12148	29495
DB12151	1631102
DB12153	997602
DB12153	1099914
DB12159	1876376
DB12160	36056
DB12161	1876905
DB12172	7427
DB12173	23377
DB12176	1314420
DB12176	314533
DB12182	5891
DB12182	1426682
DB12184	30080
DB12190	141624
DB12191	868475
DB12200	1257475
DB12202	713013
DB12208	1041825
DB12212	274504
DB12216	15842
DB12221	1982
DB12223	235998
DB12224	1926836
DB12228	871923
DB12230	19850
DB12230	236888
DB12231	117
DB12235	4081
DB12243	1921877
DB12245	38608
DB12248	38967
DB12248	235841
DB12249	86174
DB12250	1329740
DB12251	52918
DB12251	236673
DB12257	1311280
DB12267	1921217
DB12277	1373041
DB12277	1790898
DB12278	55176
DB12278	55175
DB12285	1900715
DB12293	4324
DB12293	7285
DB12307	1104704
DB12308	8663
DB12310	1311373
DB12313	235768
DB12313	23638
DB12314	20883
DB12319	1385
DB12323	1822765
DB12328	1984
DB12332	1862578
DB12332	1862579
DB12338	716813
DB12340	1109380
DB12343	37775
DB12343	235837
DB12358	3831
DB12362	1659205
DB12364	1927851
DB12398	1926616
DB12401	19777
DB12403	9549
DB12407	87639
DB12412	1382216
DB12418	281678
DB12418	9509
DB12418	1362912
DB12420	495454
DB12431	1311225
DB12434	184531
DB12442	494983
DB12444	38022
DB12447	83290
DB12449	12715
DB12450	1311134
DB12452	1487826
DB12453	20799
DB12458	7098
DB12465	6131
DB12466	339557
DB12472	52014
DB12473	56942
DB12474	6529
DB12478	8353
DB12480	19261
DB12481	1311067
DB12484	10411
DB12487	34625
DB12492	8354
DB12498	1220386
DB12510	7828
DB12518	35281
DB12519	1362906
DB12520	1928560
DB12521	1305552
DB12523	61455
DB12525	70161
DB12528	38622
DB12529	1546424
DB12532	32631
DB12537	1748602
DB12537	1437142
DB12545	27518
DB12546	81638
DB12546	1546401
DB12548	1926618
DB12551	27396
DB12553	25126
DB12554	29410
DB12555	974128
DB12565	1449190
DB12582	1311146
DB12583	1363050
DB12598	67476
DB12598	67475
DB12598	25449
DB12598	1923700
DB12599	6254
DB12602	69893
DB12604	9806
DB12613	302307
DB12620	7327
DB12620	7329
DB12624	32294
DB12647	578285
DB12652	40077
DB12656	9941
DB12656	236901
DB12661	39230
DB12667	8871
DB12668	1349278
DB12670	60360
DB12692	82692
DB12693	42373
DB12698	459480
DB12699	1598369
DB12702	1025897
DB12708	37414
DB12710	8042
DB12716	1928563
DB12731	1923635
DB12733	1686226
DB12736	24445
DB12742	1400110
DB12747	1926620
DB12749	1484499
DB12750	41541
DB12751	29209
DB12754	5932
DB12754	1546275
DB12766	21914
DB12768	42579
DB12768	1344
DB12769	15497
DB12770	61758
DB12771	1314227
DB12780	35216
DB12783	1374
DB12787	7513
DB12789	3477
DB12792	1735163
DB12793	1546420
DB12803	3349
DB12814	1598373
DB12821	1288782
DB12821	191332
DB12822	7879
DB12829	10451
DB12831	42357
DB12832	8637
DB12834	36314
DB12836	1862951
DB12843	32334
DB12846	35373
DB12859	1311490
DB12860	264
DB12862	1427073
DB12864	6710
DB12865	1876122
DB12865	1876119
DB12867	1373
DB12870	19877
DB12872	1812589
DB12873	3315
DB12874	1208977
DB12877	54236
DB12880	1311299
DB12881	27529
DB12902	38865
DB12905	196342
DB12907	6633
DB12909	1091605
DB12909	349640
DB12909	4274
DB12911	235788
DB12916	7001
DB12923	4648
DB12923	439837
DB12926	47589
DB12927	31958
DB12930	7674
DB12938	1371313
DB12938	75918
DB12942	28395
DB12944	8196
DB12945	3409
DB12947	15467
DB12951	167246
DB12954	57047
DB12958	55244
DB12960	1204780
DB12961	6365
DB12965	814228
DB12965	236980
DB12965	9785
DB12965	704517
DB12967	7000
DB12969	1435864
DB12970	1788981
DB12982	9774
DB12993	1440
DB13003	21660
DB13014	1546455
DB13025	266893
DB13025	10588
DB13026	7701
DB13028	68178
DB13031	1426867
DB13038	1368168
DB13039	46276
DB13042	24855
DB13044	4992
DB13047	1546283
DB13050	72467
DB13063	32941
DB13064	38453
DB13069	7428
DB13071	21723
DB13074	1456502
DB13076	90641
DB13084	9020
DB13089	1311506
DB13091	38315
DB13092	29418
DB13092	203162
DB13099	39341
DB13100	1918319
DB13110	1311407
DB13116	1311560
DB13116	405419
DB13117	1591891
DB13118	1328160
DB13121	1747475
DB13124	38893
DB13128	1464101
DB13128	9591
DB13129	172435
DB13131	36434
DB13132	18344
DB13133	11274
DB13133	826072
DB13134	90297
DB13136	50097
DB13139	237160
DB13139	237159
DB13140	1855048
DB13141	236595
DB13141	186010
DB13142	25806
DB13142	1856747
DB13143	29626
DB13144	70167
DB13145	44369
DB13146	1796118
DB13147	1427018
DB13148	4262
DB13148	1426166
DB13149	1426165
DB13149	34822
DB13150	1426164
DB13150	4254
DB13151	1435585
DB13151	314504
DB13152	221099
DB13152	4249
DB13153	19461
DB13154	14982
DB13155	1314351
DB13156	6048
DB13157	314832
DB13158	21246
DB13158	108074
DB13158	49863
DB13160	594
DB13161	1863556
DB13163	89916
DB13164	1865232
DB13165	1702969
DB13166	259493
DB13166	39990
DB13167	324034
DB13167	437
DB13168	1495153
DB13169	7244
DB13170	1928676
DB13170	1873752
DB13171	1426374
DB13171	1311678
DB13172	10935
DB13173	1922436
DB13178	5833
DB13179	204363
DB13179	10864
DB13180	1808545
DB13180	56476
DB13181	52687
DB13181	259494
DB13183	1431760
DB13185	1431477
DB13191	8225
DB13192	826070
DB13192	203083
DB13192	104483
DB13193	236664
DB13193	1429917
DB13195	317825
DB13195	1431108
DB13196	253206
DB13196	1431337
DB13198	8016
DB13231	47622
DB13257	24947
DB13259	4141
DB13281	1752
DB13293	5975
DB13301	116240
DB13307	8795
DB13346	1796
DB13352	3116
DB13359	142131
DB13374	11201
DB13390	613
DB13392	287555
DB13392	6762
DB13416	37317
DB13421	49428
DB13440	56513
DB13450	319864
DB13518	1370451
DB13518	17305
DB13520	6834
DB13532	3000
DB13587	6781
DB13595	17614
DB13620	89903
DB13643	38555
DB13679	22697
DB13694	3551
DB13707	56524
DB13735	636827
DB13746	19338
DB13747	38623
DB13749	52358
DB13761	41397
DB13781	39801
DB13786	139233
DB13792	2603
DB13813	27748
DB13853	820
DB13866	24591
DB13871	17249
DB13872	28894
DB13872	52696
DB13873	24852
DB13873	1433887
DB13875	5100
DB13882	29900
DB13883	979384
DB13884	1743992
DB13885	24912
DB13886	71056
DB13886	1874907
DB13886	22178
DB13887	314724
DB13888	314725
DB13889	29501
DB13890	29503
DB13891	885189
DB13892	885187
DB13893	885185
DB13894	885183
DB13895	1098274
DB13896	1721264
DB13897	1722702
DB13898	1722698
DB13899	1722706
DB13900	1722696
DB13901	1722704
DB13902	1722700
DB13903	1722683
DB13904	465953
DB13905	1119986
DB13906	476786
DB13906	1306128
