flat_chemical_id	stereo_chemical_id	source_cid	inchikey
CIDm00157688	CIDs21874242	21874242	NMDYYWFGPIMTKO-UHFFFAOYSA-N
CIDm03086685	CIDs06450551	21877502	HTEKFPIKXMSUQB-NBYYMMLRSA-N
CIDm16131215	CIDs21879626	21879626	AIWRTTMUVOZGPW-UHFFFAOYSA-N
CIDm00024550	CIDs00134654	21881483	QCTIFNLKPYEMRT-UHFFFAOYSA-M
CIDm00168625	CIDs00168625	21881690	VMSBGXAJJLPWKV-UHFFFAOYSA-M
CIDm00000785	CIDs00000785	21881837	PCNOKZQGYPGYKH-UHFFFAOYSA-N
CIDm00014917	CIDs16211014	21889106	CUPFNGOKRMWUOO-UHFFFAOYSA-N
CIDm00517045	CIDs00517045	21889254	PVQPMKIVDIZBPS-UHFFFAOYSA-N
CIDm00024450	CIDs00024450	21889592	SPOMEWBVWWDQBC-UHFFFAOYSA-K
CIDm05479141	CIDs21891368	21891368	JMUHBNWAORSSBD-UHFFFAOYSA-N
CIDm00024706	CIDs21896625	21896625	ORKBYCQJWQBPFG-UHFFFAOYSA-N
CIDm03081276	CIDs21897103	21897103	YYAZJTUGSQOFHG-UHFFFAOYSA-N
CIDm00000785	CIDs00000785	21901022	LJSAJMXWXGSVNA-UHFFFAOYSA-N
CIDm00168924	CIDs00168924	21903739	QEVBQWCSPKCYSU-UHFFFAOYSA-L
CIDm00219084	CIDs00219084	219084	PCZHWPSNPWAQNF-LMOVPXPDSA-K
CIDm00517045	CIDs00517045	21909732	JVSKNTICAROIQH-UHFFFAOYSA-M
CIDm00011125	CIDs00011125	21917306	HQRPHMAXFVUBJX-UHFFFAOYSA-N
CIDm03081884	CIDs21917704	21917704	FHEAIOHRHQGZPC-UHFFFAOYSA-N
CIDm00002442	CIDs00002442	21918838	FBGSWBOTASHBFD-UHFFFAOYSA-N
CIDm00024450	CIDs18332020	21924740	GNSKLFRGEWLPPA-UHFFFAOYSA-M
CIDm00000222	CIDs16741146	21924742	QGZKDVFQNNGYKY-UHFFFAOYSA-Q
CIDm00024450	CIDs00024450	21924760	LWIHDJKSTIGBAC-UHFFFAOYSA-N
CIDm00013344	CIDs18955718	21930549	WKZJASQVARUVAW-UHFFFAOYSA-M
CIDm00024450	CIDs18332020	21932906	GNSKLFRGEWLPPA-UHFFFAOYSA-L
CIDm00004568	CIDs21944101	21944101	VQOXZBDYSJBXMA-XHCLZBNASA-N
CIDm00021945	CIDs00021945	21945	ROAIXOJGRFKICW-UHFFFAOYSA-N
CIDm00002547	CIDs21945527	21945527	JNIIDKODPGHQSS-VCKDBZGXSA-N
CIDm00005238	CIDs00005238	21953553	FVAUCKIRQBBSSJ-UHFFFAOYSA-N
CIDm00023993	CIDs02733939	21959847	VXIRGWZFJQYTAC-UHFFFAOYSA-M
CIDm00517044	CIDs00517044	21959944	SCVFZCLFOSHCOH-UHFFFAOYSA-N
CIDm00517045	CIDs00517045	21959945	VMHLLURERBWHNL-UHFFFAOYSA-N
CIDm00000961	CIDs00000961	21960259	WGTYBPLFGIVFAS-UHFFFAOYSA-N
CIDm00107694	CIDs21961904	21961904	RWYFURDDADFSHT-UHFFFAOYSA-N
CIDm00123809	CIDs21964267	21964267	QFLMOYQNYBDXMT-UHFFFAOYSA-N
CIDm00005727	CIDs03007855	21964643	JBKRJKYJNCJEOT-UHFFFAOYSA-N
CIDm00003998	CIDs00003998	21966514	SIACJRVYIPXFKS-UHFFFAOYSA-N
CIDm06453361	CIDs21977373	21977373	NXNFSFOCVGWVMN-UHFFFAOYSA-N
CIDm00024450	CIDs00024450	21978087	SDRZXZKXVBHREH-UHFFFAOYSA-H
CIDm00014917	CIDs16211014	21982741	OSFANLNADOSLTO-UHFFFAOYSA-M
CIDm00000222	CIDs16741146	21989396	QGZKDVFQNNGYKY-UHFFFAOYSA-P
CIDm00002168	CIDs00002168	21989528	XZKWIPVTHGWDCF-UHFFFAOYSA-N
CIDm00000222	CIDs00000222	21993103	QMYWDXMHMBXIPP-UHFFFAOYSA-N
CIDm00023951	CIDs10145316	21996813	MPBCQLLHOHRAQA-UHFFFAOYSA-N
CIDm09794842	CIDs22007095	22007095	PTOIAAWZLUQTIO-UHFFFAOYSA-N
CIDm00024414	CIDs00024414	22007984	SSJVTIOFGIUKMI-UHFFFAOYSA-J
CIDm00003053	CIDs00003053	22011230	ZPYVZWPVYXLEGM-UHFFFAOYSA-N
CIDm00014917	CIDs00014917	22013257	XIQPNCZCDTUCTM-UHFFFAOYSA-J
CIDm00029089	CIDs21584586	22020495	YZIYKJHYYHPJIB-UHFFFAOYSA-N
CIDm00168625	CIDs00168625	22025736	XESUCHPMWXMNRV-UHFFFAOYSA-N
CIDm00023926	CIDs00023926	22026950	SYGCIIXOWYKADU-UHFFFAOYSA-N
CIDm00132999	CIDs06426711	22034064	HLUKNZUABFFNQS-UHFFFAOYSA-N
CIDm00024450	CIDs00024450	22035217	SPOMEWBVWWDQBC-UHFFFAOYSA-H
CIDm00024393	CIDs00024393	22035220	MPYVCGKYIGGMAL-UHFFFAOYSA-L
CIDm00060496	CIDs00060496	22038610	LEQSDVQTMXTAFV-UHFFFAOYSA-N
CIDm00009904	CIDs00220503	220503	NPAGDVCDWIYMMC-UHFFFAOYSA-N
CIDm00032169	CIDs00032169	22076674	OLZGWRMESNXXHN-UHFFFAOYSA-N
CIDm00000160	CIDs22088165	22088165	PXGPLTODNUVGFL-OXGOSXGBSA-N
CIDm00023993	CIDs00023993	22088912	RUQSMSKTBIPRRA-UHFFFAOYSA-N
CIDm00023993	CIDs00023993	22088913	MABQCHYRWPNCTQ-UHFFFAOYSA-N
CIDm00019190	CIDs06096882	22096096	PRJKHCAJSWBSKZ-UHFFFAOYSA-M
CIDm00000961	CIDs00000961	22116808	LCUPHFXVMQLGJB-UHFFFAOYSA-M
CIDm00024393	CIDs00024393	22129005	QFOWGIZHVBFSHH-UHFFFAOYSA-A
CIDm00083513	CIDs00104810	22132152	BZDOPQNAXXGKAB-UHFFFAOYSA-N
CIDm00005202	CIDs00005202	22134369	BYNFKPVCVMZGOI-UHFFFAOYSA-L
CIDm00000767	CIDs22138235	22138235	BVKZGUZCCUSVTD-UHFFFAOYSA-O
CIDm05488383	CIDs05488383	22140706	SDZSWZIIWCYSPF-NBYYMMLRSA-N
CIDm00003998	CIDs00003998	22145229	UILOTUUZKGTYFQ-UHFFFAOYSA-M
CIDm00002712	CIDs00002712	22146010	PRNVHVUEIITLRV-UHFFFAOYSA-M
CIDm00004101	CIDs00004101	22165885	CCCDIBJJOMJPQI-UHFFFAOYSA-N
CIDm00023926	CIDs00023926	22184273	GNRSZVKJAHBZMW-UHFFFAOYSA-N
CIDm00000222	CIDs00000222	222	QGZKDVFQNNGYKY-UHFFFAOYSA-N
CIDm00151174	CIDs00151174	22219476	CPAABXBBEXZMGX-UHFFFAOYSA-N
CIDm00054808	CIDs22227703	22227703	DMKSVUSAATWOCU-UHFFFAOYSA-N
CIDm00000961	CIDs00000961	22242374	QBKACYDFNJIGDV-UHFFFAOYSA-N
CIDm00000961	CIDs21832023	22247451	XLYOFNOQVPJJNP-UHFFFAOYSA-N
CIDm00024393	CIDs00024393	22272104	QXYHCTRKUSRDPG-UHFFFAOYSA-L
CIDm00222786	CIDs00222786	222786	MFYSYFVPBJMHGN-ZPOLXVRWSA-N
CIDm00517045	CIDs00517045	22287615	XWNXEWLCHSLQOI-UHFFFAOYSA-K
CIDm00023926	CIDs00023926	22287627	UVEMQGNBUZHWEJ-UHFFFAOYSA-N
CIDm00004240	CIDs00004240	22290480	AQCCVUHZMIMSIB-UHFFFAOYSA-N
CIDm00000160	CIDs22298562	22298562	PXGPLTODNUVGFL-HHDBOTMESA-N
CIDm00000222	CIDs00000222	223	QGZKDVFQNNGYKY-UHFFFAOYSA-O
CIDm00022318	CIDs00022318	22318	VXIHRIQNJCRFQX-UHFFFAOYSA-K
CIDm00003939	CIDs00003939	22322686	GLXDVVHUTZTUQK-UHFFFAOYSA-L
CIDm00005238	CIDs00005238	22326088	SRUKPRZTCROEIK-UHFFFAOYSA-M
CIDm00004101	CIDs00004101	22339066	NGDSBQHTMKGUQU-UHFFFAOYSA-N
CIDm00517045	CIDs22369244	22369244	VMHLLURERBWHNL-UHFFFAOYSA-O
CIDm00024450	CIDs18332020	22386285	SPOMEWBVWWDQBC-UHFFFAOYSA-K
CIDm00023926	CIDs00023926	22400962	XMCIWQTYGJMFQB-UHFFFAOYSA-N
CIDm00024450	CIDs00024450	22440943	JQNSWPJOEOFFTJ-UHFFFAOYSA-B
CIDm00105145	CIDs22451095	22451095	CKHJYUSOUQDYEN-UHFFFAOYSA-O
CIDm00168625	CIDs00168625	22456484	VFLGTRIEBGQRAH-UHFFFAOYSA-N
CIDm00024424	CIDs00024424	22457062	XLCPIMYKGUSZBN-UHFFFAOYSA-L
CIDm00024450	CIDs18332020	22481479	ZPWVASYFFYYZEW-UHFFFAOYSA-L
CIDm00022502	CIDs00022502	22502	KZDCMKVLEYCGQX-UDPGNSCCSA-N
CIDm00004568	CIDs22524600	22524600	VQOXZBDYSJBXMA-FPGQOUPISA-N
CIDm00032281	CIDs00032281	22556540	UFDPEOAOBPUWFB-UHFFFAOYSA-N
CIDm00003370	CIDs00225609	225609	SYWHXTATXSMDSB-GSLJADNHSA-N
CIDm00061799	CIDs05369209	22568501	GOKAXYWLBQXQEU-SQQVDAMQSA-M
CIDm00061799	CIDs05369209	22568503	OGSKBFLVOTVMSG-SQQVDAMQSA-M
CIDm00024424	CIDs00024424	22598922	ISWJOCMVDARDLS-UHFFFAOYSA-L
CIDm00000767	CIDs22138235	22639876	BVKZGUZCCUSVTD-UHFFFAOYSA-N
CIDm00024450	CIDs00024450	22644153	LMPDLIQFRXLCMO-UHFFFAOYSA-L
CIDm00517045	CIDs00517045	22646212	OPGYRRGJRBEUFK-UHFFFAOYSA-L
CIDm00000767	CIDs22138235	22647601	BVKZGUZCCUSVTD-UHFFFAOYSA-M
CIDm00005727	CIDs00167174	22660424	KMVJYZPWGWEBIK-UHFFFAOYSA-M
CIDm00104778	CIDs22664311	22664311	IVTMXOXVAHXCHI-UHFFFAOYSA-N
CIDm00000767	CIDs00000767	22672934	BPSIOLKBOMFCGA-UHFFFAOYSA-F
CIDm00005727	CIDs00167174	22677010	HLTJBEMUWFJRBP-UHFFFAOYSA-L
CIDm00014917	CIDs00014917	22677237	CGGPGIDRFIEDLL-UHFFFAOYSA-H
CIDm00007012	CIDs00007012	22721585	HNVQVZHLQTUYIG-UHFFFAOYSA-L
CIDm00002712	CIDs00002712	22723676	VFZXTRFXYREVIZ-UHFFFAOYSA-N
CIDm00005727	CIDs00167174	22723707	ICQCDQVQQQEEJA-UHFFFAOYSA-M
CIDm00013344	CIDs00013344	22728673	UZLGHNUASUZUOR-UHFFFAOYSA-K
CIDm00000222	CIDs00000222	22737563	XSOHCQBMTDEBAD-UHFFFAOYSA-N
CIDm00014917	CIDs00014917	22743595	PPTLZWDQFVTCOG-UHFFFAOYSA-I
CIDm00002367	CIDs00002367	22743963	PLCQGRYPOISRTQ-UHFFFAOYSA-N
CIDm00004896	CIDs22790449	22790449	JDOZJEUDSLGTLU-KZUKIWJVSA-N
CIDm00091488	CIDs22790930	22790930	UUOUOERPONYGOS-SPQZSGOVSA-N
CIDm00000160	CIDs22791573	22791573	PXGPLTODNUVGFL-IYJKTWDMSA-N
CIDm00016533	CIDs22793403	22793403	SNHRLVCMMWUAJD-DUKPDMFFSA-N
CIDm00002792	CIDs22794398	22794398	FBRAWBYQGRLCEK-PPIJSIOKSA-N
CIDm00002367	CIDs00009400	22796948	JGSGBXWYOXDXLM-WKSAPEMMSA-N
CIDm00002308	CIDs22797610	22797610	NBMKJKDGKREAPL-CQXAKFMKSA-N
CIDm00002085	CIDs22801984	22801984	DJHCCTTVDRAMEH-PWOUATNQSA-N
CIDm00002308	CIDs22802601	22802601	NBMKJKDGKREAPL-BZMSYRLXSA-N
CIDm00024450	CIDs16212199	22812717	ZPWVASYFFYYZEW-DYCDLGHISA-L
CIDm00003553	CIDs22812927	22812927	MUQNGPZZQDCDFT-AVGOGWQKSA-N
CIDm00002308	CIDs22813748	22813748	NBMKJKDGKREAPL-NNMPNGFMSA-N
CIDm00003642	CIDs22815234	22815234	BMCQMVFGOVHVNG-DXBANJRESA-N
CIDm00004896	CIDs22815824	22815824	VJZLQIPZNBPASX-VCKUZQKMSA-L
CIDm00004896	CIDs22815824	22815825	JDOZJEUDSLGTLU-UODUAIPHSA-N
CIDm00001875	CIDs22818605	22818605	IMBXEJJVJRTNOW-LKWQKXRCSA-N
CIDm00001875	CIDs22819137	22819137	IMBXEJJVJRTNOW-QHHXXJJHSA-N
CIDm00006436	CIDs22821230	22821230	YNDXUCZADRHECN-AVGOGWQKSA-N
CIDm00004240	CIDs22827688	22827688	WOFMFGQZHJDGCX-FPLYRJPOSA-N
CIDm00005772	CIDs22833573	22833573	BJFIDCADFRDPIO-XHQHHRCCSA-N
CIDm16129629	CIDs22833837	22833837	DOAKLVKFURWEDJ-BEFIPYSASA-N
CIDm16130295	CIDs22833874	22833874	ZPNFWUPYTFPOJU-UHFFFAOYSA-N
CIDm22834577	CIDs22834577	22834577	KSFAMFKTRGJQKV-VJLHJAMZSA-N
CIDm16129701	CIDs22834580	22834580	BJNLLBUOHPVGFT-VYTRGSBVSA-N
CIDm16129701	CIDs22834581	22834581	BJNLLBUOHPVGFT-VYTRGSBVSA-N
CIDm00025959	CIDs00025959	22836339	AQGJAKIGTAPTAE-UHFFFAOYSA-N
CIDm00032603	CIDs22836620	22836620	UFUVLHLTWXBHGZ-FLLTXZPISA-N
CIDm00012559	CIDs22836627	22836627	YAVZHCFFUATPRK-RKLQRFKTSA-N
CIDm00006436	CIDs22845741	22845741	YNDXUCZADRHECN-MYGPYWQASA-N
CIDm00004240	CIDs22852804	22852804	WOFMFGQZHJDGCX-DEPVEMETSA-N
CIDm00443379	CIDs05462501	22873350	HTOMWWZYNPLIET-MLZQUWKJSA-L
CIDm00003553	CIDs22880997	22880997	MUQNGPZZQDCDFT-DGHJIJDRSA-N
CIDm00000813	CIDs00000813	22892188	HHUJLKPGQMFFMS-UHFFFAOYSA-N
CIDm00023993	CIDs00023993	22900112	VAOJVRLHZWNVJK-UHFFFAOYSA-N
CIDm00023993	CIDs00023993	22958350	MABQCHYRWPNCTQ-UHFFFAOYSA-N
CIDm00023993	CIDs00023993	22958351	FZUWWDRNUCSGFR-UHFFFAOYSA-N
CIDm00023993	CIDs00023993	22958352	JENBFCGIUYTEQQ-UHFFFAOYSA-N
CIDm00023993	CIDs00023993	22958353	GAHRMQVKJNMDSQ-UHFFFAOYSA-N
CIDm00022502	CIDs22989191	22989191	KZDCMKVLEYCGQX-UHFFFAOYSA-N
CIDm11505907	CIDs11505907	22995473	IZXGHRZKSNKYIY-UHFFFAOYSA-N
CIDm00024424	CIDs00024424	23001851	NWONKYPBYAMBJT-UHFFFAOYSA-N
CIDm00000767	CIDs23041731	23041731	ATRRKUHOCOJYRX-UHFFFAOYSA-N
CIDm00000598	CIDs00000598	23049867	PJSYEPOHQLVMPM-UHFFFAOYSA-L
CIDm00000598	CIDs00000598	23049872	MNZWMOYKIOLZMQ-UHFFFAOYSA-N
CIDm00000598	CIDs00000598	23049877	DGQIGNAQSYNZAS-UHFFFAOYSA-L
CIDm00011125	CIDs00011125	23072679	AIMFABSJVHQHEM-UHFFFAOYSA-K
CIDm00002308	CIDs00002308	2308	NBMKJKDGKREAPL-UHFFFAOYSA-N
CIDm05277135	CIDs23083982	23083982	JUZYLCPPVHEVSV-UHFFFAOYSA-N
CIDm00161580	CIDs00161580	23111531	NSKJTUFFDRENDM-UHFFFAOYSA-N
CIDm00517045	CIDs00517045	23111957	MCLZMWVEJOJWRA-UHFFFAOYSA-I
CIDm00002712	CIDs00002712	23115214	CDPFYALURIRDKE-UHFFFAOYSA-M
CIDm00005727	CIDs00061754	23118341	YAJBRWFTZFGMFX-UHFFFAOYSA-J
CIDm00000961	CIDs00000961	23192079	NZJMPGDMLIPDBR-UHFFFAOYSA-N
CIDm00000961	CIDs00000961	23220210	KRCQFSRKKLQQSA-UHFFFAOYSA-N
CIDm00003741	CIDs00003741	23224314	PQZYJNVYTGJYJY-UHFFFAOYSA-N
CIDm00003939	CIDs00003939	23225263	QDYVPYWKJOJPBF-UHFFFAOYSA-N
CIDm00004568	CIDs23231647	23231647	VQOXZBDYSJBXMA-ILCQKZOOSA-N
CIDm00004568	CIDs23231648	23231648	VQOXZBDYSJBXMA-FVJAWHLCSA-N
CIDm00000222	CIDs00000222	23270443	QGZKDVFQNNGYKY-DYCDLGHISA-O
CIDm05464096	CIDs23276983	23276983	KEDYTOTWMPBSLG-UHFFFAOYSA-N
CIDm00005411	CIDs00005411	23278143	GKCBAIGFKIBETG-UHFFFAOYSA-O
CIDm00005771	CIDs00005771	23278225	XNOPRXBHLZRZKH-UHFFFAOYSA-O
CIDm00008230	CIDs00644077	23278862	KBZOIRJILGZLEJ-LGYYRGKSSA-O
CIDm00000222	CIDs00139503	23278985	QGZKDVFQNNGYKY-ZSJDYOACSA-O
CIDm00000222	CIDs00139598	23278986	QGZKDVFQNNGYKY-ZRLBSURWSA-O
CIDm00000222	CIDs00123314	23278987	QGZKDVFQNNGYKY-JBISRTOLSA-O
CIDm00061475	CIDs00061475	23287356	VYBRZVCSQKAHLU-UHFFFAOYSA-L
CIDm00004568	CIDs23305076	23305076	VQOXZBDYSJBXMA-HWBQPZBVSA-N
CIDm00004568	CIDs23305117	23305117	VQOXZBDYSJBXMA-KAPIOMJKSA-N
CIDm06918584	CIDs23308417	23308417	WHRODDIHRRDWEW-FIWYDASUSA-N
CIDm00024393	CIDs00024393	23349225	BAUYGSIQEAFULO-UHFFFAOYSA-N
CIDm00064642	CIDs23350317	23350317	XHKUDCCTVQUHJQ-FAUAVMMCSA-N
CIDm00004568	CIDs23351370	23351370	VQOXZBDYSJBXMA-HXLUTKDMSA-N
CIDm00004568	CIDs23351411	23351411	VQOXZBDYSJBXMA-FKIMPJJLSA-N
CIDm00004568	CIDs23351738	23351738	VQOXZBDYSJBXMA-GBACHGCRSA-N
CIDm00000767	CIDs23393741	23393741	BVKZGUZCCUSVTD-IGMARMGPSA-N
CIDm00027304	CIDs00027304	23418290	HJZKOAYDRQLPME-UHFFFAOYSA-L
CIDm00003734	CIDs23424528	23424528	XQZXYNRDCRIARQ-ZCFIWIBFSA-N
CIDm00000767	CIDs00000767	23435047	OYYRYTDCLCKNCU-UHFFFAOYSA-K
CIDm00003939	CIDs00003939	23437804	GLXDVVHUTZTUQK-UHFFFAOYSA-N
CIDm00105145	CIDs22451095	23446413	XBKBGKMOSAGWMP-UHFFFAOYSA-N
CIDm00517045	CIDs00517045	23448470	ARTMVFXVHIDPDK-UHFFFAOYSA-J
CIDm00000767	CIDs00000767	23498225	HFNQLYDPNAZRCH-UHFFFAOYSA-N
CIDm00000767	CIDs00000767	23505271	KPUBIZJWWGSWGQ-UHFFFAOYSA-N
CIDm00023957	CIDs00023957	23526116	NYRXHCQUTFCRSR-UHFFFAOYSA-N
CIDm00019190	CIDs00019190	23535193	BDBMLMBYCXNVMC-UHFFFAOYSA-N
CIDm00000813	CIDs23569602	23569602	OCFVSFVLVRNXFJ-IEOVAKBOSA-N
CIDm00065157	CIDs23586641	23586641	UDSFVOAUHKGBEK-MZEUEBFQSA-N
CIDm00034058	CIDs00034058	23615265	WTCJDYDZHHFTEW-UHFFFAOYSA-L
CIDm00011125	CIDs00011125	23615375	XMNPAWRFUJJEOS-UHFFFAOYSA-L
CIDm00024393	CIDs00024393	23615451	MVZXTUSAYBWAAM-UHFFFAOYSA-L
CIDm00024424	CIDs00024424	23615452	WQSRXNAKUYIVET-UHFFFAOYSA-L
CIDm00002367	CIDs23615598	23615598	VQODGRNSFPNSQE-IVVBZYGOSA-N
CIDm00002442	CIDs00002442	23615604	JNMWZHZCQYBHKM-UHFFFAOYSA-N
CIDm00002712	CIDs00002712	23615638	JNOYPPSIOYMUGQ-UHFFFAOYSA-N
CIDm00004101	CIDs00004101	23615657	DATMOZTWCFVTTJ-UHFFFAOYSA-N
CIDm00003370	CIDs23615732	23615732	SYWHXTATXSMDSB-NEZUNNADSA-N
CIDm00004031	CIDs00004031	23615805	DMHWVDVBKMOXQB-UHFFFAOYSA-N
CIDm00008813	CIDs00008813	23615889	FRZWFAOMYSGIQZ-UHFFFAOYSA-N
CIDm00004048	CIDs23617124	23617124	RQZAXGRLVPAYTJ-JJIRRVJSSA-N
CIDm00002367	CIDs00009400	23617733	PLCQGRYPOISRTQ-FCJDYXGNSA-N
CIDm00022502	CIDs00022502	23618536	LRBLWSDQQYQUBL-VLRKVHMYSA-N
CIDm00024414	CIDs00024414	23618813	XUBKPYAWPSXPDZ-UHFFFAOYSA-L
CIDm00027993	CIDs00168708	23619375	QTTMOCOWZLSYSV-QWAPEVOJSA-N
CIDm00004896	CIDs00072078	23619797	VJZLQIPZNBPASX-OJJGEMKLSA-N
CIDm00517045	CIDs00517045	23619812	OLFJVIXNILIZKF-UHFFFAOYSA-L
CIDm00443379	CIDs05462501	23623019	HQLHOTGTPTWLLA-MRFBFZNDSA-N
CIDm00024450	CIDs00024450	23623757	PZQZNARKIGYBGK-UHFFFAOYSA-E
CIDm00002367	CIDs00065478	23624161	PLCQGRYPOISRTQ-LWCNAHDDSA-N
CIDm09924495	CIDs09924495	23650060	TZRLXXBMMZPRKZ-UHFFFAOYSA-N
CIDm09924495	CIDs09924495	23650202	IQXDTLHRZOQSOV-UHFFFAOYSA-N
CIDm09924495	CIDs09924495	23650203	XIRRMOMSYMVSMD-WLHGVMLRSA-N
CIDm09924495	CIDs09924495	23650204	HYTYTNMUOSNMCE-UHFFFAOYSA-N
CIDm09924495	CIDs09924495	23650206	FJWRESUOIVKKOP-UHFFFAOYSA-N
CIDm10028615	CIDs23650648	23650648	ZBGXUVOIWDMMJE-GWPUUCKCSA-N
CIDm09924495	CIDs09924495	23650676	HGCWKNGRWQTIOC-UHFFFAOYSA-N
CIDm09924495	CIDs09924495	23650677	XSZKQVYXAQSNCT-UHFFFAOYSA-N
CIDm10465263	CIDs11658859	23650810	XAGHAWVSOBEHQB-NTUZJSPESA-N
CIDm10465263	CIDs11658859	23652277	NBENLXSMFWRJRU-JZGIKJSDSA-O
CIDm10465263	CIDs23652278	23652278	XTTZERNUQAFMOF-MRVPVSSYSA-N
CIDm11531537	CIDs23652731	23652731	FJZZPCZKBUKGGU-AUSIDOKSSA-N
CIDm00114753	CIDs00114753	23657872	DCERVXIINVUMKU-UHFFFAOYSA-N
CIDm09966051	CIDs09966051	23658396	BQOITUSTUYQBCY-UHFFFAOYSA-N
CIDm09966051	CIDs09966051	23658413	CQSVBPFCYHGUJN-WLHGVMLRSA-N
CIDm09966051	CIDs09966051	23658414	FXNQRWKMDGZOIB-YKWZRPGSSA-N
CIDm09966051	CIDs09966051	23658415	FXNQRWKMDGZOIB-LREBCSMRSA-N
CIDm09966051	CIDs09966051	23658416	SBTDCSMXVFWQDA-UHFFFAOYSA-N
CIDm09966051	CIDs09966051	23658417	QYDKMADPKYDSCP-UHFFFAOYSA-N
CIDm09966051	CIDs09966051	23658418	DZYONJWDSULFLC-UHFFFAOYSA-N
CIDm04517618	CIDs23662135	23662135	LPXPTNMVRIOKMN-YTBWXGASSA-M
CIDm00027993	CIDs00027993	23662337	QTTMOCOWZLSYSV-UHFFFAOYSA-M
CIDm00028696	CIDs00028696	23662348	QDBYJNIFVCJIKO-UHFFFAOYSA-M
CIDm00000598	CIDs00000598	23662354	XOGTZOOQQBDUSI-UHFFFAOYSA-M
CIDm00517045	CIDs00517045	23662384	BHZOKUMUHVTPBX-UHFFFAOYSA-M
CIDm00517045	CIDs23663393	23663393	VMHLLURERBWHNL-PXDSPCEXSA-M
CIDm05479141	CIDs11672602	23663962	SARBMGXGWXCXFW-GJHVZSAVSA-M
CIDm00517044	CIDs23664946	23664946	SCVFZCLFOSHCOH-AWQJXPNKSA-M
CIDm00007012	CIDs00007012	23665409	RHLFTMGPBSLHRS-UHFFFAOYSA-M
CIDm00002367	CIDs00002367	23667295	MQRFYYBWKRACSJ-UHFFFAOYSA-M
CIDm00003737	CIDs00003737	23667529	WCIMWHNSWLLELS-UHFFFAOYSA-M
CIDm00002367	CIDs00009400	23667621	MQRFYYBWKRACSJ-WKSAPEMMSA-M
CIDm04517618	CIDs04517618	23668193	LPXPTNMVRIOKMN-UHFFFAOYSA-M
CIDm23669229	CIDs23669229	23669229	JWBPVFVNISJVEM-UHFFFAOYSA-M
CIDm00002367	CIDs00002367	2367	VQODGRNSFPNSQE-UHFFFAOYSA-N
CIDm00003680	CIDs00236702	236702	AKUJBENLRBOFTD-RPRRAYFGSA-N
CIDm00002367	CIDs05702037	23671857	MQRFYYBWKRACSJ-AVWCCGLRSA-M
CIDm00005483	CIDs00005483	23672295	BKHJWWRUVITKEE-UHFFFAOYSA-M
CIDm00004594	CIDs09568613	23672364	FOFFPEFVSRGLOZ-JIDHJSLPSA-N
CIDm00024450	CIDs23673711	23673711	GNSKLFRGEWLPPA-ZSJDYOACSA-M
CIDm00004594	CIDs09568613	23674541	RYXPMWYHEBGTRV-JIDHJSLPSA-N
CIDm00005483	CIDs00005483	23675443	AQCUTYHDFGHACA-UHFFFAOYSA-M
CIDm00003053	CIDs00003053	23675759	UXIDHQPACNSJJP-UHFFFAOYSA-M
CIDm00006451	CIDs00006451	23675901	HEFSGAHJDGZCHA-UHFFFAOYSA-M
CIDm00027993	CIDs00168708	23676225	QTTMOCOWZLSYSV-QWAPEVOJSA-M
CIDm00003939	CIDs00003939	23676710	QDYVPYWKJOJPBF-UHFFFAOYSA-M
CIDm00003939	CIDs23676737	23676737	GLXDVVHUTZTUQK-GLJCYROLSA-M
CIDm00013344	CIDs00013344	23678371	WKZJASQVARUVAW-UHFFFAOYSA-M
CIDm00005483	CIDs00005483	23678402	YJLDQLMSRKRYRU-UHFFFAOYSA-M
CIDm00011125	CIDs00011125	23678576	HQRPHMAXFVUBJX-UHFFFAOYSA-M
CIDm00168625	CIDs00168625	23678578	XESUCHPMWXMNRV-UHFFFAOYSA-M
CIDm04517618	CIDs04517618	23678591	KXHDMMFHTQZSJL-UHFFFAOYSA-N
CIDm00032800	CIDs09833444	23678707	VTQMOTLGSCNDFN-ITZXPNBCSA-M
CIDm00061799	CIDs05369209	23679435	GSKRFRHCTDBPBR-SQQVDAMQSA-M
CIDm00001875	CIDs00001875	23680529	FQISKWAFAHGMGT-UHFFFAOYSA-M
CIDm00001875	CIDs00016923	23680530	FQISKWAFAHGMGT-SGJOWKDISA-M
CIDm04517618	CIDs04517618	23680569	KXHDMMFHTQZSJL-UHFFFAOYSA-N
CIDm00000785	CIDs00000785	23680708	ZMTFXZTXWVFHJY-UHFFFAOYSA-M
CIDm00027993	CIDs10156002	23680960	QTTMOCOWZLSYSV-YYPRXAOCSA-M
CIDm00517045	CIDs23681129	23681129	VMHLLURERBWHNL-CGOMOMTCSA-M
CIDm00517045	CIDs23681130	23681130	VMHLLURERBWHNL-YTBWXGASSA-M
CIDm00517045	CIDs23681132	23681132	VMHLLURERBWHNL-AWQJXPNKSA-M
CIDm00061799	CIDs05354456	23681663	GSKRFRHCTDBPBR-OLGQORCHSA-M
CIDm00517044	CIDs23682016	23682016	SCVFZCLFOSHCOH-HMOJLQGTSA-M
CIDm23682309	CIDs23682309	23682309	HVLYRWMHSQOCIQ-GTYZJCMKSA-M
CIDm00013344	CIDs00013344	23682650	WKZJASQVARUVAW-UHFFFAOYSA-M
CIDm00004896	CIDs00004896	23683012	WDKXLAIROMOVNT-UHFFFAOYSA-M
